Time,Node-Strength-Variance,P1_Strategy1-Mean,P1_Strategy1-Variance,P1_Strategy2-Mean,P1_Strategy2-Variance,P2_Strategy1-Mean,P2_Strategy1-Variance,P2_Strategy2-Mean,P2_Strategy2-Variance,0-0,0-1,1-0,1-1
255,2.630,0.748,0.060,0.252,0.060,0.601,0.078,0.399,0.078,0.157,0.592,0.071,0.181
256,2.645,0.749,0.060,0.251,0.060,0.600,0.079,0.400,0.079,0.154,0.595,0.069,0.182
257,2.664,0.748,0.061,0.252,0.061,0.601,0.078,0.399,0.078,0.154,0.594,0.070,0.182
258,2.695,0.748,0.061,0.252,0.061,0.602,0.078,0.398,0.078,0.152,0.596,0.070,0.182
259,2.703,0.748,0.061,0.252,0.061,0.602,0.078,0.398,0.078,0.150,0.598,0.069,0.183
260,2.723,0.748,0.061,0.252,0.061,0.601,0.077,0.399,0.077,0.150,0.598,0.070,0.182
261,2.721,0.749,0.062,0.251,0.062,0.600,0.078,0.400,0.078,0.147,0.601,0.069,0.183
262,2.732,0.749,0.062,0.251,0.062,0.600,0.078,0.400,0.078,0.148,0.601,0.069,0.182
263,2.757,0.750,0.062,0.250,0.062,0.600,0.079,0.400,0.079,0.146,0.604,0.068,0.182
264,2.772,0.749,0.062,0.251,0.062,0.599,0.079,0.401,0.079,0.144,0.605,0.068,0.183
265,2.786,0.751,0.062,0.249,0.062,0.600,0.078,0.400,0.078,0.149,0.602,0.069,0.181
266,2.796,0.752,0.062,0.248,0.062,0.601,0.076,0.399,0.076,0.153,0.599,0.070,0.178
267,2.786,0.753,0.062,0.247,0.062,0.602,0.076,0.398,0.076,0.154,0.598,0.070,0.177
268,2.790,0.753,0.063,0.247,0.063,0.600,0.077,0.400,0.077,0.152,0.601,0.069,0.178
269,2.775,0.754,0.062,0.246,0.062,0.599,0.076,0.401,0.076,0.153,0.601,0.069,0.177
270,2.796,0.756,0.062,0.244,0.062,0.599,0.077,0.401,0.077,0.151,0.605,0.069,0.175
271,2.833,0.756,0.062,0.244,0.062,0.598,0.077,0.402,0.077,0.148,0.608,0.067,0.177
272,2.839,0.756,0.062,0.244,0.062,0.595,0.078,0.405,0.078,0.145,0.611,0.066,0.178
273,2.862,0.755,0.062,0.245,0.062,0.598,0.078,0.402,0.078,0.144,0.611,0.066,0.179
274,2.877,0.755,0.062,0.245,0.062,0.598,0.078,0.402,0.078,0.142,0.613,0.066,0.179
275,2.903,0.754,0.062,0.246,0.062,0.599,0.078,0.401,0.078,0.142,0.611,0.066,0.180
276,2.901,0.756,0.062,0.244,0.062,0.598,0.078,0.402,0.078,0.142,0.613,0.066,0.179
277,2.907,0.755,0.062,0.245,0.062,0.598,0.078,0.402,0.078,0.141,0.614,0.066,0.180
278,2.935,0.754,0.062,0.246,0.062,0.599,0.078,0.401,0.078,0.139,0.615,0.065,0.181
279,2.965,0.754,0.062,0.246,0.062,0.599,0.079,0.401,0.079,0.138,0.617,0.065,0.181
280,2.977,0.755,0.063,0.245,0.063,0.600,0.079,0.400,0.079,0.137,0.618,0.064,0.181
281,2.993,0.756,0.062,0.244,0.062,0.600,0.079,0.400,0.079,0.136,0.620,0.064,0.180
282,3.019,0.756,0.062,0.244,0.062,0.601,0.078,0.399,0.078,0.139,0.617,0.065,0.179
283,3.027,0.758,0.061,0.242,0.061,0.601,0.078,0.399,0.078,0.140,0.618,0.065,0.177
284,3.034,0.760,0.061,0.240,0.061,0.599,0.078,0.401,0.078,0.139,0.621,0.064,0.176
285,3.068,0.760,0.061,0.240,0.061,0.600,0.078,0.400,0.078,0.138,0.623,0.063,0.177
286,3.048,0.761,0.060,0.239,0.060,0.598,0.078,0.402,0.078,0.137,0.624,0.063,0.176
287,3.064,0.762,0.059,0.238,0.059,0.597,0.079,0.403,0.079,0.135,0.626,0.062,0.177
288,3.102,0.763,0.059,0.237,0.059,0.596,0.079,0.404,0.079,0.133,0.630,0.060,0.176
289,3.120,0.763,0.059,0.237,0.059,0.596,0.080,0.404,0.080,0.131,0.632,0.060,0.177
290,3.118,0.764,0.058,0.236,0.058,0.595,0.080,0.405,0.080,0.130,0.633,0.060,0.177
291,3.149,0.763,0.058,0.237,0.058,0.596,0.079,0.404,0.079,0.131,0.632,0.060,0.177
292,3.192,0.765,0.057,0.235,0.057,0.596,0.079,0.404,0.079,0.129,0.636,0.059,0.176
293,3.217,0.765,0.057,0.235,0.057,0.595,0.080,0.405,0.080,0.128,0.637,0.058,0.177
294,3.233,0.766,0.056,0.234,0.056,0.595,0.080,0.405,0.080,0.126,0.640,0.057,0.177
295,3.230,0.767,0.056,0.233,0.056,0.594,0.081,0.406,0.081,0.125,0.642,0.057,0.176
296,3.255,0.767,0.056,0.233,0.056,0.596,0.079,0.404,0.079,0.132,0.635,0.058,0.175
297,3.276,0.769,0.056,0.231,0.056,0.594,0.080,0.406,0.080,0.130,0.639,0.057,0.175
298,3.277,0.769,0.056,0.231,0.056,0.593,0.081,0.407,0.081,0.128,0.641,0.056,0.175
299,3.293,0.770,0.057,0.230,0.057,0.592,0.082,0.408,0.082,0.126,0.644,0.056,0.175
300,3.318,0.768,0.058,0.232,0.058,0.590,0.082,0.410,0.082,0.123,0.645,0.055,0.176
301,3.328,0.768,0.058,0.232,0.058,0.590,0.082,0.410,0.082,0.121,0.647,0.055,0.177
302,3.336,0.770,0.057,0.230,0.057,0.590,0.083,0.410,0.083,0.120,0.650,0.054,0.176
303,3.349,0.770,0.057,0.230,0.057,0.592,0.081,0.408,0.081,0.124,0.647,0.056,0.174
304,3.369,0.772,0.057,0.228,0.057,0.592,0.081,0.408,0.081,0.122,0.650,0.055,0.173
305,3.375,0.773,0.057,0.227,0.057,0.592,0.082,0.408,0.082,0.121,0.652,0.054,0.173
306,3.400,0.773,0.057,0.227,0.057,0.591,0.082,0.409,0.082,0.119,0.654,0.054,0.173
307,3.420,0.774,0.057,0.226,0.057,0.592,0.082,0.408,0.082,0.118,0.656,0.053,0.173
308,3.433,0.773,0.058,0.227,0.058,0.591,0.083,0.409,0.083,0.116,0.657,0.053,0.174
309,3.441,0.774,0.058,0.226,0.058,0.589,0.083,0.411,0.083,0.114,0.659,0.052,0.174
310,3.475,0.774,0.058,0.226,0.058,0.590,0.084,0.410,0.084,0.113,0.662,0.052,0.174
311,3.479,0.774,0.058,0.226,0.058,0.589,0.084,0.411,0.084,0.111,0.663,0.051,0.175
312,3.481,0.773,0.058,0.227,0.058,0.588,0.085,0.412,0.085,0.110,0.664,0.051,0.176
313,3.500,0.774,0.058,0.226,0.058,0.589,0.085,0.411,0.085,0.108,0.666,0.051,0.175
314,3.503,0.775,0.058,0.225,0.058,0.588,0.086,0.412,0.086,0.108,0.668,0.050,0.175
315,3.512,0.775,0.058,0.225,0.058,0.588,0.087,0.412,0.087,0.106,0.669,0.050,0.175
316,3.522,0.775,0.058,0.225,0.058,0.588,0.087,0.412,0.087,0.105,0.671,0.050,0.175
317,3.522,0.777,0.057,0.223,0.057,0.587,0.088,0.413,0.088,0.104,0.673,0.049,0.174
318,3.523,0.777,0.058,0.223,0.058,0.585,0.089,0.415,0.089,0.102,0.675,0.048,0.174
319,3.554,0.779,0.058,0.221,0.058,0.585,0.089,0.415,0.089,0.101,0.677,0.048,0.174
320,3.569,0.777,0.059,0.223,0.059,0.585,0.089,0.415,0.089,0.100,0.677,0.048,0.175
321,3.570,0.777,0.058,0.223,0.058,0.585,0.090,0.415,0.090,0.099,0.679,0.047,0.176
322,3.564,0.778,0.058,0.222,0.058,0.584,0.091,0.416,0.091,0.098,0.680,0.047,0.176
323,3.589,0.779,0.058,0.221,0.058,0.585,0.090,0.415,0.090,0.099,0.681,0.047,0.174
324,3.579,0.780,0.058,0.220,0.058,0.584,0.091,0.416,0.091,0.098,0.682,0.046,0.174
325,3.582,0.781,0.057,0.219,0.057,0.583,0.091,0.417,0.091,0.098,0.683,0.045,0.173
326,3.622,0.782,0.057,0.218,0.057,0.582,0.091,0.418,0.091,0.097,0.686,0.044,0.173
327,3.652,0.783,0.057,0.217,0.057,0.582,0.092,0.418,0.092,0.095,0.688,0.044,0.173
328,3.670,0.784,0.057,0.216,0.057,0.581,0.092,0.419,0.092,0.094,0.690,0.043,0.173
329,3.685,0.786,0.056,0.214,0.056,0.581,0.092,0.419,0.092,0.093,0.692,0.042,0.172
330,3.728,0.787,0.056,0.213,0.056,0.581,0.092,0.419,0.092,0.093,0.694,0.041,0.172
331,3.716,0.787,0.055,0.213,0.055,0.581,0.093,0.419,0.093,0.092,0.695,0.041,0.172
332,3.732,0.788,0.055,0.212,0.055,0.580,0.093,0.420,0.093,0.091,0.697,0.040,0.172
333,3.738,0.787,0.055,0.213,0.055,0.578,0.094,0.422,0.094,0.091,0.696,0.040,0.173
334,3.763,0.788,0.055,0.212,0.055,0.578,0.094,0.422,0.094,0.089,0.698,0.039,0.173
335,3.778,0.788,0.055,0.212,0.055,0.576,0.094,0.424,0.094,0.088,0.699,0.039,0.173
336,3.787,0.790,0.055,0.210,0.055,0.576,0.094,0.424,0.094,0.088,0.702,0.039,0.171
337,3.821,0.790,0.055,0.210,0.055,0.577,0.094,0.423,0.094,0.087,0.703,0.039,0.171
338,3.807,0.790,0.055,0.210,0.055,0.575,0.094,0.425,0.094,0.087,0.703,0.039,0.172
339,3.810,0.790,0.055,0.210,0.055,0.574,0.095,0.426,0.095,0.085,0.704,0.038,0.172
340,3.837,0.791,0.054,0.209,0.054,0.573,0.095,0.427,0.095,0.084,0.707,0.038,0.171
341,3.852,0.791,0.055,0.209,0.055,0.575,0.094,0.425,0.094,0.084,0.707,0.037,0.172
342,3.858,0.792,0.055,0.208,0.055,0.575,0.094,0.425,0.094,0.084,0.708,0.037,0.171
343,3.881,0.793,0.055,0.207,0.055,0.576,0.094,0.424,0.094,0.085,0.708,0.036,0.171
344,3.880,0.794,0.055,0.206,0.055,0.576,0.093,0.424,0.093,0.087,0.707,0.037,0.169
345,3.878,0.794,0.055,0.206,0.055,0.576,0.093,0.424,0.093,0.086,0.708,0.037,0.169
346,3.890,0.794,0.055,0.206,0.055,0.577,0.093,0.423,0.093,0.086,0.709,0.037,0.169
347,3.880,0.796,0.055,0.204,0.055,0.577,0.093,0.423,0.093,0.087,0.708,0.037,0.167
348,3.910,0.797,0.055,0.203,0.055,0.578,0.091,0.422,0.091,0.097,0.700,0.038,0.165
349,3.908,0.798,0.054,0.202,0.054,0.578,0.091,0.422,0.091,0.096,0.702,0.038,0.164
350,3.932,0.800,0.054,0.200,0.054,0.579,0.091,0.421,0.091,0.095,0.705,0.037,0.163
351,3.929,0.801,0.054,0.199,0.054,0.578,0.092,0.422,0.092,0.094,0.707,0.037,0.162
352,3.946,0.802,0.054,0.198,0.054,0.578,0.092,0.422,0.092,0.092,0.709,0.036,0.162
353,3.969,0.802,0.054,0.198,0.054,0.578,0.093,0.422,0.093,0.091,0.712,0.036,0.162
354,4.006,0.804,0.054,0.196,0.054,0.577,0.093,0.423,0.093,0.089,0.715,0.035,0.161
355,4.031,0.805,0.054,0.195,0.054,0.577,0.093,0.423,0.093,0.088,0.717,0.034,0.161
356,4.039,0.806,0.053,0.194,0.053,0.576,0.094,0.424,0.094,0.086,0.719,0.034,0.161
357,4.031,0.806,0.053,0.194,0.053,0.576,0.094,0.424,0.094,0.086,0.721,0.033,0.160
358,4.053,0.806,0.053,0.194,0.053,0.576,0.094,0.424,0.094,0.085,0.722,0.033,0.160
359,4.061,0.805,0.053,0.195,0.053,0.579,0.092,0.421,0.092,0.096,0.709,0.036,0.159
360,4.077,0.807,0.053,0.193,0.053,0.578,0.092,0.422,0.092,0.094,0.713,0.035,0.159
361,4.080,0.806,0.053,0.194,0.053,0.580,0.093,0.420,0.093,0.093,0.714,0.035,0.159
362,4.070,0.807,0.053,0.193,0.053,0.580,0.093,0.420,0.093,0.093,0.715,0.034,0.158
363,4.087,0.809,0.053,0.191,0.053,0.579,0.093,0.421,0.093,0.091,0.718,0.034,0.158
364,4.085,0.809,0.052,0.191,0.052,0.578,0.094,0.422,0.094,0.089,0.720,0.033,0.158
365,4.079,0.808,0.052,0.192,0.052,0.577,0.095,0.423,0.095,0.087,0.721,0.033,0.159
366,4.080,0.809,0.052,0.191,0.052,0.576,0.095,0.424,0.095,0.086,0.724,0.032,0.159
367,4.091,0.810,0.052,0.190,0.052,0.576,0.094,0.424,0.094,0.087,0.723,0.033,0.157
368,4.101,0.810,0.052,0.190,0.052,0.578,0.093,0.422,0.093,0.096,0.714,0.034,0.156
369,4.109,0.811,0.052,0.189,0.052,0.578,0.093,0.422,0.093,0.094,0.717,0.033,0.156
370,4.096,0.812,0.052,0.188,0.052,0.576,0.094,0.424,0.094,0.093,0.719,0.033,0.156
371,4.096,0.813,0.052,0.187,0.052,0.574,0.094,0.426,0.094,0.092,0.721,0.032,0.155
372,4.111,0.813,0.052,0.187,0.052,0.574,0.095,0.426,0.095,0.090,0.723,0.032,0.155
373,4.116,0.815,0.052,0.185,0.052,0.575,0.095,0.425,0.095,0.089,0.726,0.032,0.154
374,4.142,0.815,0.052,0.185,0.052,0.574,0.096,0.426,0.096,0.087,0.728,0.031,0.154
375,4.152,0.815,0.051,0.185,0.051,0.573,0.096,0.427,0.096,0.086,0.730,0.030,0.154
376,4.153,0.816,0.051,0.184,0.051,0.573,0.096,0.427,0.096,0.084,0.731,0.030,0.154
377,4.157,0.816,0.051,0.184,0.051,0.574,0.095,0.426,0.095,0.086,0.730,0.030,0.154
378,4.162,0.815,0.051,0.185,0.051,0.574,0.094,0.426,0.094,0.087,0.728,0.031,0.154
379,4.164,0.816,0.051,0.184,0.051,0.574,0.095,0.426,0.095,0.085,0.730,0.031,0.154
380,4.186,0.816,0.051,0.184,0.051,0.573,0.095,0.427,0.095,0.084,0.732,0.030,0.154
381,4.192,0.816,0.051,0.184,0.051,0.574,0.095,0.426,0.095,0.083,0.733,0.030,0.153
382,4.211,0.817,0.051,0.183,0.051,0.574,0.095,0.426,0.095,0.082,0.735,0.030,0.153
383,4.223,0.817,0.051,0.183,0.051,0.576,0.095,0.424,0.095,0.082,0.735,0.030,0.153
384,4.218,0.818,0.051,0.182,0.051,0.575,0.095,0.425,0.095,0.080,0.737,0.030,0.153
385,4.245,0.818,0.051,0.182,0.051,0.575,0.096,0.425,0.096,0.079,0.739,0.029,0.153
386,4.240,0.818,0.051,0.182,0.051,0.574,0.096,0.426,0.096,0.078,0.741,0.029,0.153
387,4.246,0.818,0.051,0.182,0.051,0.573,0.096,0.427,0.096,0.077,0.742,0.028,0.154
388,4.269,0.819,0.051,0.181,0.051,0.573,0.097,0.427,0.097,0.075,0.743,0.028,0.153
389,4.296,0.819,0.051,0.181,0.051,0.572,0.097,0.428,0.097,0.075,0.745,0.027,0.153
390,4.296,0.820,0.051,0.180,0.051,0.571,0.097,0.429,0.097,0.074,0.746,0.027,0.154
391,4.294,0.820,0.051,0.180,0.051,0.571,0.097,0.429,0.097,0.074,0.747,0.027,0.152
392,4.317,0.822,0.051,0.178,0.051,0.571,0.097,0.429,0.097,0.073,0.749,0.027,0.151
393,4.336,0.822,0.051,0.178,0.051,0.573,0.095,0.427,0.095,0.084,0.738,0.028,0.150
394,4.320,0.822,0.051,0.178,0.051,0.572,0.096,0.428,0.096,0.082,0.740,0.028,0.150
395,4.324,0.822,0.051,0.178,0.051,0.571,0.096,0.429,0.096,0.081,0.741,0.028,0.150
396,4.328,0.823,0.051,0.177,0.051,0.571,0.097,0.429,0.097,0.079,0.744,0.027,0.150
397,4.292,0.823,0.051,0.177,0.051,0.572,0.096,0.428,0.096,0.080,0.743,0.027,0.150
398,4.318,0.824,0.051,0.176,0.051,0.572,0.096,0.428,0.096,0.079,0.745,0.027,0.149
399,4.317,0.823,0.052,0.177,0.052,0.570,0.096,0.430,0.096,0.078,0.745,0.027,0.150
400,4.320,0.823,0.052,0.177,0.052,0.570,0.096,0.430,0.096,0.077,0.747,0.027,0.150
401,4.330,0.824,0.052,0.176,0.052,0.571,0.095,0.429,0.095,0.079,0.745,0.027,0.149
402,4.337,0.825,0.052,0.175,0.052,0.572,0.094,0.428,0.094,0.080,0.745,0.028,0.147
403,4.342,0.826,0.051,0.174,0.051,0.571,0.095,0.429,0.095,0.079,0.747,0.027,0.147
404,4.345,0.826,0.051,0.174,0.051,0.571,0.095,0.429,0.095,0.078,0.748,0.027,0.147
405,4.349,0.826,0.051,0.174,0.051,0.570,0.096,0.430,0.096,0.077,0.749,0.026,0.147
406,4.368,0.828,0.051,0.172,0.051,0.571,0.096,0.429,0.096,0.077,0.751,0.026,0.146
407,4.365,0.828,0.051,0.172,0.051,0.572,0.096,0.428,0.096,0.076,0.752,0.026,0.146
408,4.384,0.829,0.051,0.171,0.051,0.571,0.096,0.429,0.096,0.075,0.753,0.026,0.146
409,4.382,0.829,0.051,0.171,0.051,0.571,0.096,0.429,0.096,0.074,0.755,0.025,0.146
410,4.392,0.829,0.051,0.171,0.051,0.570,0.097,0.430,0.097,0.073,0.757,0.025,0.146
411,4.396,0.829,0.051,0.171,0.051,0.573,0.094,0.427,0.094,0.085,0.745,0.027,0.144
412,4.406,0.830,0.051,0.170,0.051,0.572,0.095,0.428,0.095,0.083,0.747,0.026,0.143
413,4.395,0.831,0.052,0.169,0.052,0.571,0.096,0.429,0.096,0.082,0.749,0.026,0.143
414,4.414,0.831,0.052,0.169,0.052,0.570,0.096,0.430,0.096,0.081,0.750,0.026,0.143
415,4.412,0.830,0.052,0.170,0.052,0.571,0.096,0.429,0.096,0.080,0.751,0.026,0.143
416,4.431,0.830,0.052,0.170,0.052,0.571,0.096,0.429,0.096,0.078,0.753,0.026,0.144
417,4.427,0.830,0.052,0.170,0.052,0.572,0.095,0.428,0.095,0.080,0.750,0.027,0.143
418,4.437,0.831,0.051,0.169,0.051,0.571,0.096,0.429,0.096,0.078,0.753,0.026,0.143
419,4.462,0.832,0.051,0.168,0.051,0.571,0.096,0.429,0.096,0.077,0.755,0.026,0.142
420,4.460,0.833,0.051,0.167,0.051,0.571,0.097,0.429,0.097,0.076,0.757,0.025,0.142
421,4.467,0.833,0.052,0.167,0.052,0.571,0.097,0.429,0.097,0.074,0.758,0.025,0.142
422,4.475,0.832,0.051,0.168,0.051,0.572,0.096,0.428,0.096,0.074,0.758,0.025,0.143
423,4.481,0.833,0.052,0.167,0.052,0.571,0.096,0.429,0.096,0.073,0.759,0.024,0.143
424,4.467,0.832,0.052,0.168,0.052,0.571,0.097,0.429,0.097,0.072,0.760,0.024,0.144
425,4.502,0.832,0.052,0.168,0.052,0.571,0.097,0.429,0.097,0.071,0.761,0.024,0.144
426,4.514,0.833,0.052,0.167,0.052,0.571,0.097,0.429,0.097,0.071,0.762,0.024,0.143
427,4.525,0.833,0.052,0.167,0.052,0.571,0.097,0.429,0.097,0.070,0.763,0.024,0.143
428,4.553,0.832,0.052,0.168,0.052,0.572,0.096,0.428,0.096,0.072,0.761,0.024,0.143
429,4.553,0.833,0.052,0.167,0.052,0.572,0.096,0.428,0.096,0.071,0.762,0.024,0.143
430,4.554,0.833,0.052,0.167,0.052,0.571,0.096,0.429,0.096,0.070,0.763,0.024,0.143
431,4.553,0.834,0.052,0.166,0.052,0.571,0.097,0.429,0.097,0.069,0.765,0.023,0.143
432,4.570,0.834,0.052,0.166,0.052,0.570,0.097,0.430,0.097,0.069,0.766,0.023,0.143
433,4.569,0.836,0.052,0.164,0.052,0.570,0.097,0.430,0.097,0.068,0.768,0.023,0.142
434,4.568,0.837,0.052,0.163,0.052,0.569,0.097,0.431,0.097,0.068,0.769,0.022,0.141
435,4.583,0.837,0.052,0.163,0.052,0.569,0.098,0.431,0.098,0.067,0.770,0.022,0.141
436,4.588,0.837,0.052,0.163,0.052,0.570,0.096,0.430,0.096,0.069,0.768,0.022,0.141
437,4.606,0.838,0.052,0.162,0.052,0.570,0.096,0.430,0.096,0.068,0.769,0.022,0.140
438,4.610,0.838,0.052,0.162,0.052,0.569,0.097,0.431,0.097,0.067,0.770,0.022,0.141
439,4.636,0.838,0.051,0.162,0.051,0.568,0.097,0.432,0.097,0.066,0.771,0.021,0.141
440,4.645,0.838,0.051,0.162,0.051,0.570,0.097,0.430,0.097,0.067,0.772,0.022,0.140
441,4.650,0.839,0.051,0.161,0.051,0.569,0.097,0.431,0.097,0.067,0.772,0.021,0.140
442,4.647,0.839,0.052,0.161,0.052,0.568,0.097,0.432,0.097,0.066,0.773,0.021,0.140
443,4.671,0.839,0.051,0.161,0.051,0.568,0.097,0.432,0.097,0.065,0.774,0.021,0.140
444,4.670,0.840,0.051,0.160,0.051,0.568,0.098,0.432,0.098,0.064,0.776,0.021,0.140
445,4.682,0.839,0.051,0.161,0.051,0.567,0.098,0.433,0.098,0.063,0.776,0.020,0.141
446,4.681,0.840,0.051,0.160,0.051,0.567,0.099,0.433,0.099,0.062,0.778,0.020,0.140
447,4.704,0.842,0.051,0.158,0.051,0.566,0.099,0.434,0.099,0.062,0.779,0.020,0.139
448,4.707,0.842,0.050,0.158,0.050,0.565,0.098,0.435,0.098,0.061,0.781,0.020,0.138
449,4.714,0.843,0.050,0.157,0.050,0.566,0.097,0.434,0.097,0.064,0.779,0.021,0.137
450,4.720,0.843,0.051,0.157,0.051,0.566,0.097,0.434,0.097,0.063,0.781,0.020,0.136
451,4.718,0.844,0.050,0.156,0.050,0.567,0.096,0.433,0.096,0.065,0.779,0.021,0.136
452,4.722,0.845,0.050,0.155,0.050,0.567,0.097,0.433,0.097,0.065,0.780,0.020,0.135
453,4.736,0.845,0.050,0.155,0.050,0.567,0.097,0.433,0.097,0.064,0.781,0.020,0.135
454,4.749,0.845,0.050,0.155,0.050,0.566,0.097,0.434,0.097,0.063,0.782,0.020,0.134
455,4.770,0.846,0.050,0.154,0.050,0.566,0.097,0.434,0.097,0.062,0.784,0.020,0.134
456,4.780,0.847,0.050,0.153,0.050,0.566,0.097,0.434,0.097,0.062,0.785,0.020,0.133
457,4.774,0.847,0.050,0.153,0.050,0.567,0.097,0.433,0.097,0.062,0.785,0.020,0.133
458,4.777,0.847,0.050,0.153,0.050,0.566,0.097,0.434,0.097,0.061,0.787,0.020,0.133
459,4.785,0.847,0.050,0.153,0.050,0.566,0.098,0.434,0.098,0.060,0.787,0.020,0.133
460,4.809,0.848,0.050,0.152,0.050,0.566,0.098,0.434,0.098,0.060,0.788,0.019,0.133
461,4.835,0.849,0.050,0.151,0.050,0.568,0.096,0.432,0.096,0.072,0.777,0.021,0.131
462,4.829,0.850,0.050,0.150,0.050,0.566,0.096,0.434,0.096,0.072,0.778,0.020,0.130
463,4.826,0.849,0.050,0.151,0.050,0.565,0.096,0.435,0.096,0.070,0.779,0.020,0.131
464,4.845,0.849,0.050,0.151,0.050,0.566,0.096,0.434,0.096,0.069,0.780,0.020,0.131
465,4.843,0.849,0.050,0.151,0.050,0.565,0.096,0.435,0.096,0.068,0.781,0.020,0.132
466,4.838,0.849,0.050,0.151,0.050,0.564,0.097,0.436,0.097,0.066,0.783,0.019,0.132
467,4.846,0.849,0.050,0.151,0.050,0.566,0.096,0.434,0.096,0.068,0.781,0.020,0.131
468,4.831,0.848,0.050,0.152,0.050,0.565,0.096,0.435,0.096,0.067,0.780,0.020,0.133
469,4.840,0.848,0.051,0.152,0.051,0.564,0.096,0.436,0.096,0.066,0.781,0.020,0.133
470,4.850,0.849,0.051,0.151,0.051,0.564,0.097,0.436,0.097,0.065,0.783,0.019,0.132
471,4.840,0.850,0.050,0.150,0.050,0.563,0.097,0.437,0.097,0.065,0.785,0.019,0.132
472,4.839,0.850,0.051,0.150,0.051,0.563,0.097,0.437,0.097,0.064,0.786,0.018,0.132
473,4.829,0.848,0.051,0.152,0.051,0.561,0.098,0.439,0.098,0.062,0.785,0.018,0.134
474,4.843,0.849,0.050,0.151,0.050,0.561,0.098,0.439,0.098,0.061,0.788,0.018,0.133
475,4.838,0.850,0.051,0.150,0.051,0.560,0.098,0.440,0.098,0.061,0.789,0.018,0.132
476,4.850,0.851,0.051,0.149,0.051,0.560,0.099,0.440,0.099,0.060,0.790,0.017,0.132
477,4.854,0.850,0.051,0.150,0.051,0.560,0.099,0.440,0.099,0.059,0.791,0.017,0.133
478,4.862,0.851,0.050,0.149,0.050,0.559,0.099,0.441,0.099,0.058,0.793,0.017,0.132
479,4.889,0.852,0.050,0.148,0.050,0.559,0.100,0.441,0.100,0.057,0.795,0.016,0.132
480,4.858,0.853,0.050,0.147,0.050,0.558,0.100,0.442,0.100,0.057,0.796,0.016,0.131
481,4.874,0.853,0.050,0.147,0.050,0.558,0.100,0.442,0.100,0.056,0.797,0.016,0.130
482,4.851,0.853,0.050,0.147,0.050,0.557,0.101,0.443,0.101,0.056,0.797,0.016,0.131
483,4.863,0.853,0.050,0.147,0.050,0.557,0.101,0.443,0.101,0.055,0.799,0.016,0.131
484,4.887,0.854,0.050,0.146,0.050,0.557,0.101,0.443,0.101,0.054,0.800,0.015,0.131
485,4.910,0.854,0.050,0.146,0.050,0.558,0.100,0.442,0.100,0.056,0.798,0.016,0.130
486,4.907,0.855,0.050,0.145,0.050,0.559,0.099,0.441,0.099,0.059,0.796,0.016,0.128
487,4.912,0.855,0.050,0.145,0.050,0.559,0.099,0.441,0.099,0.059,0.796,0.016,0.128
488,4.916,0.855,0.050,0.145,0.050,0.560,0.099,0.440,0.099,0.059,0.797,0.016,0.128
489,4.926,0.857,0.050,0.143,0.050,0.560,0.099,0.440,0.099,0.058,0.799,0.016,0.127
490,4.926,0.856,0.050,0.144,0.050,0.559,0.099,0.441,0.099,0.056,0.799,0.016,0.129
491,4.926,0.856,0.050,0.144,0.050,0.559,0.100,0.441,0.100,0.056,0.801,0.015,0.128
492,4.915,0.857,0.050,0.143,0.050,0.559,0.100,0.441,0.100,0.056,0.802,0.015,0.127
493,4.926,0.857,0.050,0.143,0.050,0.562,0.100,0.438,0.100,0.056,0.802,0.016,0.127
494,4.941,0.858,0.050,0.142,0.050,0.561,0.100,0.439,0.100,0.055,0.803,0.015,0.127
495,4.940,0.857,0.050,0.143,0.050,0.561,0.100,0.439,0.100,0.055,0.803,0.015,0.127
496,4.959,0.858,0.050,0.142,0.050,0.561,0.101,0.439,0.101,0.054,0.803,0.015,0.127
497,4.960,0.858,0.050,0.142,0.050,0.560,0.101,0.440,0.101,0.054,0.804,0.015,0.127
498,4.957,0.859,0.050,0.141,0.050,0.560,0.101,0.440,0.101,0.053,0.806,0.015,0.126
499,4.971,0.860,0.050,0.140,0.050,0.560,0.101,0.440,0.101,0.053,0.806,0.014,0.126
500,4.967,0.861,0.050,0.139,0.050,0.559,0.101,0.441,0.101,0.053,0.808,0.014,0.125
501,4.938,0.861,0.050,0.139,0.050,0.558,0.102,0.442,0.102,0.053,0.808,0.014,0.125
502,4.940,0.862,0.050,0.138,0.050,0.558,0.102,0.442,0.102,0.052,0.809,0.014,0.125
503,4.951,0.862,0.050,0.138,0.050,0.557,0.102,0.443,0.102,0.052,0.810,0.014,0.124
504,4.970,0.863,0.050,0.137,0.050,0.557,0.102,0.443,0.102,0.051,0.812,0.013,0.123
505,4.974,0.863,0.050,0.137,0.050,0.557,0.103,0.443,0.103,0.051,0.812,0.013,0.124
506,5.002,0.863,0.050,0.137,0.050,0.557,0.103,0.443,0.103,0.050,0.813,0.013,0.124
507,5.033,0.862,0.049,0.138,0.049,0.557,0.103,0.443,0.103,0.050,0.813,0.013,0.125
508,5.051,0.863,0.049,0.137,0.049,0.557,0.103,0.443,0.103,0.049,0.814,0.013,0.124
509,5.055,0.864,0.049,0.136,0.049,0.556,0.103,0.444,0.103,0.049,0.815,0.012,0.124
510,5.079,0.865,0.049,0.135,0.049,0.556,0.103,0.444,0.103,0.049,0.816,0.012,0.123
