Time,Node-Strength-Variance,P1_Strategy1-Mean,P1_Strategy1-Variance,P1_Strategy2-Mean,P1_Strategy2-Variance,P2_Strategy1-Mean,P2_Strategy1-Variance,P2_Strategy2-Mean,P2_Strategy2-Variance,0-0,0-1,1-0,1-1
255,2.468,0.681,0.095,0.319,0.095,0.686,0.082,0.314,0.082,0.159,0.523,0.119,0.199
256,2.486,0.682,0.094,0.318,0.094,0.686,0.082,0.314,0.082,0.158,0.525,0.119,0.199
257,2.490,0.683,0.094,0.317,0.094,0.685,0.083,0.315,0.083,0.156,0.528,0.118,0.199
258,2.508,0.683,0.094,0.317,0.094,0.687,0.082,0.313,0.082,0.158,0.525,0.119,0.198
259,2.539,0.685,0.092,0.315,0.092,0.686,0.083,0.314,0.083,0.156,0.529,0.116,0.199
260,2.559,0.686,0.092,0.314,0.092,0.685,0.083,0.315,0.083,0.153,0.533,0.115,0.200
261,2.584,0.687,0.093,0.313,0.093,0.684,0.084,0.316,0.084,0.150,0.537,0.113,0.200
262,2.605,0.689,0.091,0.311,0.091,0.686,0.083,0.314,0.083,0.153,0.536,0.113,0.197
263,2.605,0.689,0.091,0.311,0.091,0.686,0.084,0.314,0.084,0.151,0.538,0.112,0.198
264,2.610,0.689,0.091,0.311,0.091,0.687,0.084,0.313,0.084,0.150,0.539,0.112,0.199
265,2.633,0.690,0.090,0.310,0.090,0.686,0.085,0.314,0.085,0.148,0.542,0.110,0.200
266,2.630,0.692,0.091,0.308,0.091,0.685,0.085,0.315,0.085,0.147,0.545,0.110,0.198
267,2.632,0.691,0.092,0.309,0.092,0.684,0.086,0.316,0.086,0.145,0.546,0.109,0.200
268,2.656,0.692,0.092,0.308,0.092,0.684,0.087,0.316,0.087,0.143,0.549,0.107,0.201
269,2.675,0.692,0.092,0.308,0.092,0.683,0.088,0.317,0.088,0.139,0.553,0.105,0.202
270,2.689,0.692,0.093,0.308,0.093,0.684,0.087,0.316,0.087,0.141,0.551,0.106,0.202
271,2.700,0.692,0.093,0.308,0.093,0.686,0.086,0.314,0.086,0.144,0.548,0.108,0.201
272,2.728,0.694,0.092,0.306,0.092,0.686,0.087,0.314,0.087,0.143,0.551,0.105,0.201
273,2.750,0.695,0.091,0.305,0.091,0.687,0.087,0.313,0.087,0.142,0.553,0.104,0.201
274,2.770,0.695,0.090,0.305,0.090,0.688,0.086,0.312,0.086,0.144,0.552,0.105,0.200
275,2.795,0.698,0.090,0.302,0.090,0.688,0.086,0.312,0.086,0.142,0.556,0.103,0.199
276,2.813,0.700,0.089,0.300,0.089,0.687,0.087,0.313,0.087,0.140,0.559,0.101,0.199
277,2.843,0.698,0.089,0.302,0.089,0.687,0.088,0.313,0.088,0.137,0.561,0.100,0.202
278,2.849,0.698,0.090,0.302,0.090,0.686,0.088,0.314,0.088,0.136,0.563,0.099,0.202
279,2.870,0.698,0.091,0.302,0.091,0.685,0.089,0.315,0.089,0.132,0.566,0.098,0.204
280,2.897,0.698,0.091,0.302,0.091,0.687,0.088,0.313,0.088,0.135,0.563,0.099,0.203
281,2.913,0.698,0.091,0.302,0.091,0.688,0.087,0.312,0.087,0.137,0.561,0.100,0.202
282,2.922,0.698,0.092,0.302,0.092,0.687,0.087,0.313,0.087,0.135,0.563,0.098,0.203
283,2.922,0.698,0.093,0.302,0.093,0.686,0.088,0.314,0.088,0.133,0.565,0.098,0.205
284,2.941,0.697,0.093,0.303,0.093,0.686,0.089,0.314,0.089,0.130,0.567,0.097,0.206
285,2.971,0.698,0.094,0.302,0.094,0.686,0.089,0.314,0.089,0.129,0.569,0.096,0.206
286,2.992,0.699,0.094,0.301,0.094,0.688,0.089,0.312,0.089,0.128,0.571,0.096,0.205
287,3.012,0.699,0.095,0.301,0.095,0.687,0.089,0.313,0.089,0.126,0.573,0.095,0.206
288,3.026,0.699,0.096,0.301,0.096,0.687,0.090,0.313,0.090,0.124,0.576,0.094,0.206
289,3.043,0.701,0.095,0.299,0.095,0.686,0.090,0.314,0.090,0.123,0.578,0.093,0.206
290,3.056,0.700,0.095,0.300,0.095,0.686,0.091,0.314,0.091,0.121,0.579,0.092,0.208
291,3.077,0.700,0.095,0.300,0.095,0.687,0.090,0.313,0.090,0.123,0.577,0.093,0.207
292,3.086,0.703,0.093,0.297,0.093,0.688,0.089,0.312,0.089,0.126,0.577,0.093,0.203
293,3.116,0.703,0.094,0.297,0.094,0.687,0.090,0.313,0.090,0.123,0.580,0.092,0.205
294,3.135,0.705,0.094,0.295,0.094,0.687,0.090,0.313,0.090,0.121,0.584,0.090,0.205
295,3.151,0.705,0.095,0.295,0.095,0.686,0.091,0.314,0.091,0.118,0.587,0.088,0.206
296,3.147,0.707,0.095,0.293,0.095,0.686,0.091,0.314,0.091,0.117,0.589,0.088,0.205
297,3.150,0.708,0.094,0.292,0.094,0.687,0.092,0.313,0.092,0.117,0.591,0.088,0.204
298,3.162,0.708,0.095,0.292,0.095,0.687,0.092,0.313,0.092,0.116,0.592,0.087,0.205
299,3.181,0.708,0.096,0.292,0.096,0.687,0.092,0.313,0.092,0.114,0.594,0.087,0.205
300,3.189,0.708,0.095,0.292,0.095,0.687,0.093,0.313,0.093,0.113,0.596,0.085,0.206
301,3.180,0.710,0.094,0.290,0.094,0.686,0.093,0.314,0.093,0.112,0.598,0.085,0.205
302,3.208,0.710,0.095,0.290,0.095,0.687,0.093,0.313,0.093,0.111,0.599,0.085,0.205
303,3.211,0.709,0.095,0.291,0.095,0.687,0.093,0.313,0.093,0.110,0.600,0.085,0.206
304,3.217,0.710,0.095,0.290,0.095,0.687,0.094,0.313,0.094,0.108,0.601,0.084,0.206
305,3.221,0.710,0.094,0.290,0.094,0.686,0.095,0.314,0.095,0.106,0.604,0.083,0.206
306,3.241,0.711,0.095,0.289,0.095,0.686,0.095,0.314,0.095,0.105,0.607,0.083,0.206
307,3.249,0.712,0.095,0.288,0.095,0.686,0.095,0.314,0.095,0.104,0.608,0.083,0.205
308,3.258,0.711,0.094,0.289,0.094,0.686,0.096,0.314,0.096,0.102,0.609,0.083,0.206
309,3.275,0.711,0.095,0.289,0.095,0.685,0.096,0.315,0.096,0.101,0.611,0.082,0.207
310,3.278,0.712,0.095,0.288,0.095,0.685,0.097,0.315,0.097,0.099,0.613,0.081,0.207
311,3.285,0.712,0.096,0.288,0.096,0.684,0.096,0.316,0.096,0.098,0.614,0.080,0.207
312,3.310,0.714,0.094,0.286,0.094,0.685,0.094,0.315,0.094,0.102,0.612,0.080,0.205
313,3.323,0.715,0.094,0.285,0.094,0.686,0.094,0.314,0.094,0.102,0.613,0.080,0.205
314,3.339,0.716,0.093,0.284,0.093,0.687,0.095,0.313,0.095,0.101,0.615,0.079,0.205
315,3.360,0.716,0.093,0.284,0.093,0.686,0.095,0.314,0.095,0.099,0.618,0.079,0.205
316,3.368,0.717,0.093,0.283,0.093,0.686,0.095,0.314,0.095,0.098,0.619,0.078,0.206
317,3.375,0.717,0.093,0.283,0.093,0.686,0.096,0.314,0.096,0.097,0.621,0.077,0.206
318,3.391,0.718,0.092,0.282,0.092,0.687,0.096,0.313,0.096,0.096,0.623,0.077,0.205
319,3.408,0.720,0.093,0.280,0.093,0.687,0.096,0.313,0.096,0.095,0.625,0.076,0.204
320,3.428,0.721,0.092,0.279,0.092,0.688,0.096,0.312,0.096,0.095,0.626,0.076,0.203
321,3.438,0.723,0.091,0.277,0.091,0.689,0.096,0.311,0.096,0.095,0.628,0.076,0.201
322,3.452,0.723,0.092,0.277,0.092,0.689,0.096,0.311,0.096,0.094,0.628,0.076,0.201
323,3.483,0.723,0.092,0.277,0.092,0.689,0.096,0.311,0.096,0.093,0.630,0.075,0.203
324,3.486,0.723,0.092,0.277,0.092,0.688,0.096,0.312,0.096,0.091,0.631,0.074,0.203
325,3.510,0.722,0.093,0.278,0.093,0.690,0.094,0.310,0.094,0.095,0.627,0.076,0.202
326,3.517,0.724,0.091,0.276,0.091,0.690,0.095,0.310,0.095,0.095,0.629,0.075,0.201
327,3.545,0.725,0.091,0.275,0.091,0.689,0.095,0.311,0.095,0.094,0.632,0.074,0.201
328,3.563,0.726,0.091,0.274,0.091,0.690,0.095,0.310,0.095,0.093,0.633,0.074,0.200
329,3.593,0.727,0.091,0.273,0.091,0.690,0.095,0.310,0.095,0.092,0.635,0.072,0.201
330,3.600,0.728,0.090,0.272,0.090,0.689,0.096,0.311,0.096,0.090,0.638,0.072,0.200
331,3.598,0.729,0.090,0.271,0.090,0.688,0.096,0.312,0.096,0.090,0.639,0.071,0.200
332,3.592,0.730,0.089,0.270,0.089,0.687,0.096,0.313,0.096,0.090,0.640,0.070,0.200
333,3.608,0.731,0.089,0.269,0.089,0.687,0.096,0.313,0.096,0.089,0.642,0.069,0.200
334,3.625,0.731,0.089,0.269,0.089,0.687,0.097,0.313,0.097,0.087,0.644,0.069,0.200
335,3.633,0.733,0.089,0.267,0.089,0.686,0.097,0.314,0.097,0.087,0.646,0.068,0.199
336,3.634,0.733,0.089,0.267,0.089,0.687,0.097,0.313,0.097,0.087,0.646,0.068,0.199
337,3.644,0.735,0.088,0.265,0.088,0.688,0.097,0.312,0.097,0.086,0.649,0.067,0.198
338,3.655,0.735,0.088,0.265,0.088,0.687,0.098,0.313,0.098,0.085,0.649,0.066,0.199
339,3.685,0.736,0.088,0.264,0.088,0.688,0.096,0.312,0.096,0.090,0.646,0.067,0.197
340,3.706,0.736,0.088,0.264,0.088,0.688,0.096,0.312,0.096,0.088,0.648,0.066,0.198
341,3.716,0.737,0.088,0.263,0.088,0.688,0.096,0.312,0.096,0.087,0.650,0.065,0.199
342,3.736,0.738,0.087,0.262,0.087,0.688,0.097,0.312,0.097,0.086,0.652,0.064,0.198
343,3.760,0.738,0.087,0.262,0.087,0.689,0.097,0.311,0.097,0.085,0.653,0.064,0.199
344,3.766,0.739,0.088,0.261,0.088,0.688,0.097,0.312,0.097,0.084,0.655,0.064,0.198
345,3.775,0.740,0.087,0.260,0.087,0.688,0.097,0.312,0.097,0.084,0.656,0.063,0.197
346,3.782,0.742,0.086,0.258,0.086,0.688,0.097,0.312,0.097,0.083,0.659,0.062,0.196
347,3.793,0.743,0.086,0.257,0.086,0.688,0.098,0.312,0.098,0.082,0.661,0.061,0.196
348,3.802,0.742,0.087,0.258,0.087,0.689,0.098,0.311,0.098,0.081,0.661,0.061,0.197
349,3.807,0.742,0.087,0.258,0.087,0.689,0.098,0.311,0.098,0.080,0.662,0.061,0.197
350,3.813,0.741,0.087,0.259,0.087,0.689,0.098,0.311,0.098,0.080,0.662,0.061,0.198
351,3.812,0.742,0.086,0.258,0.086,0.689,0.098,0.311,0.098,0.080,0.663,0.061,0.197
352,3.833,0.743,0.087,0.257,0.087,0.689,0.099,0.311,0.099,0.079,0.665,0.060,0.197
353,3.843,0.742,0.087,0.258,0.087,0.690,0.099,0.310,0.099,0.078,0.665,0.060,0.198
354,3.850,0.742,0.087,0.258,0.087,0.690,0.099,0.310,0.099,0.077,0.666,0.059,0.198
355,3.865,0.742,0.087,0.258,0.087,0.691,0.099,0.309,0.099,0.076,0.666,0.059,0.199
356,3.863,0.743,0.088,0.257,0.088,0.691,0.099,0.309,0.099,0.076,0.666,0.060,0.198
357,3.885,0.744,0.086,0.256,0.086,0.691,0.099,0.309,0.099,0.076,0.669,0.058,0.197
358,3.904,0.745,0.086,0.255,0.086,0.691,0.099,0.309,0.099,0.075,0.670,0.058,0.197
359,3.913,0.746,0.086,0.254,0.086,0.691,0.099,0.309,0.099,0.074,0.672,0.057,0.197
360,3.929,0.746,0.086,0.254,0.086,0.691,0.099,0.309,0.099,0.073,0.673,0.056,0.198
361,3.938,0.747,0.087,0.253,0.087,0.691,0.099,0.309,0.099,0.073,0.674,0.057,0.197
362,3.944,0.747,0.087,0.253,0.087,0.690,0.100,0.310,0.100,0.072,0.675,0.056,0.197
363,3.963,0.747,0.088,0.253,0.088,0.689,0.100,0.311,0.100,0.070,0.677,0.056,0.197
364,3.974,0.749,0.087,0.251,0.087,0.689,0.100,0.311,0.100,0.070,0.679,0.055,0.196
365,4.001,0.749,0.087,0.251,0.087,0.690,0.100,0.310,0.100,0.069,0.680,0.054,0.196
366,4.001,0.749,0.087,0.251,0.087,0.691,0.100,0.309,0.100,0.070,0.679,0.055,0.196
367,4.002,0.748,0.088,0.252,0.088,0.691,0.100,0.309,0.100,0.070,0.679,0.055,0.197
368,4.021,0.748,0.088,0.252,0.088,0.691,0.100,0.309,0.100,0.069,0.679,0.054,0.198
369,4.035,0.746,0.088,0.254,0.088,0.690,0.100,0.310,0.100,0.068,0.678,0.054,0.200
370,4.060,0.745,0.087,0.255,0.087,0.690,0.100,0.310,0.100,0.067,0.677,0.053,0.202
371,4.067,0.744,0.088,0.256,0.088,0.691,0.100,0.309,0.100,0.067,0.677,0.053,0.203
372,4.065,0.744,0.088,0.256,0.088,0.690,0.100,0.310,0.100,0.066,0.678,0.053,0.203
373,4.081,0.745,0.088,0.255,0.088,0.690,0.100,0.310,0.100,0.065,0.680,0.052,0.203
374,4.095,0.747,0.087,0.253,0.087,0.691,0.100,0.309,0.100,0.066,0.681,0.052,0.202
375,4.108,0.748,0.086,0.252,0.086,0.691,0.100,0.309,0.100,0.065,0.683,0.051,0.201
376,4.116,0.747,0.087,0.253,0.087,0.692,0.100,0.308,0.100,0.065,0.682,0.051,0.202
377,4.140,0.748,0.087,0.252,0.087,0.691,0.100,0.309,0.100,0.064,0.684,0.050,0.201
378,4.146,0.750,0.086,0.250,0.086,0.692,0.100,0.308,0.100,0.065,0.685,0.050,0.201
379,4.158,0.750,0.086,0.250,0.086,0.692,0.100,0.308,0.100,0.064,0.686,0.049,0.201
380,4.175,0.752,0.083,0.248,0.083,0.693,0.100,0.307,0.100,0.064,0.688,0.048,0.200
381,4.187,0.753,0.083,0.247,0.083,0.693,0.100,0.307,0.100,0.063,0.690,0.048,0.199
382,4.198,0.753,0.083,0.247,0.083,0.692,0.100,0.308,0.100,0.062,0.690,0.047,0.200
383,4.207,0.754,0.083,0.246,0.083,0.692,0.101,0.308,0.101,0.062,0.692,0.047,0.199
384,4.230,0.754,0.084,0.246,0.084,0.692,0.101,0.308,0.101,0.061,0.692,0.046,0.200
385,4.251,0.756,0.083,0.244,0.083,0.692,0.101,0.308,0.101,0.061,0.696,0.045,0.199
386,4.259,0.755,0.084,0.245,0.084,0.692,0.101,0.308,0.101,0.060,0.695,0.045,0.200
387,4.276,0.757,0.083,0.243,0.083,0.692,0.101,0.308,0.101,0.060,0.697,0.044,0.199
388,4.298,0.759,0.082,0.241,0.082,0.692,0.101,0.308,0.101,0.059,0.700,0.043,0.198
389,4.289,0.759,0.082,0.241,0.082,0.691,0.101,0.309,0.101,0.059,0.701,0.043,0.197
390,4.295,0.760,0.082,0.240,0.082,0.691,0.101,0.309,0.101,0.058,0.702,0.043,0.197
391,4.305,0.761,0.082,0.239,0.082,0.691,0.101,0.309,0.101,0.058,0.703,0.042,0.197
392,4.316,0.762,0.081,0.238,0.081,0.691,0.101,0.309,0.101,0.057,0.705,0.042,0.196
393,4.320,0.762,0.082,0.238,0.082,0.690,0.101,0.310,0.101,0.057,0.705,0.042,0.197
394,4.335,0.762,0.082,0.238,0.082,0.691,0.101,0.309,0.101,0.056,0.706,0.041,0.197
395,4.357,0.763,0.082,0.237,0.082,0.691,0.101,0.309,0.101,0.055,0.707,0.041,0.196
396,4.348,0.763,0.082,0.237,0.082,0.691,0.101,0.309,0.101,0.056,0.707,0.041,0.196
397,4.367,0.764,0.082,0.236,0.082,0.691,0.101,0.309,0.101,0.055,0.708,0.040,0.196
398,4.378,0.764,0.083,0.236,0.083,0.691,0.101,0.309,0.101,0.055,0.709,0.040,0.196
399,4.378,0.765,0.083,0.235,0.083,0.690,0.102,0.310,0.102,0.055,0.710,0.039,0.196
400,4.372,0.765,0.082,0.235,0.082,0.690,0.102,0.310,0.102,0.054,0.711,0.040,0.196
401,4.382,0.764,0.082,0.236,0.082,0.689,0.101,0.311,0.101,0.054,0.711,0.040,0.196
402,4.393,0.764,0.083,0.236,0.083,0.689,0.101,0.311,0.101,0.053,0.710,0.039,0.197
403,4.407,0.765,0.082,0.235,0.082,0.689,0.101,0.311,0.101,0.053,0.713,0.039,0.196
404,4.406,0.764,0.082,0.236,0.082,0.688,0.101,0.312,0.101,0.053,0.712,0.039,0.197
405,4.427,0.766,0.081,0.234,0.081,0.688,0.101,0.312,0.101,0.052,0.713,0.038,0.197
406,4.442,0.767,0.081,0.233,0.081,0.688,0.101,0.312,0.101,0.052,0.715,0.037,0.196
407,4.456,0.767,0.081,0.233,0.081,0.688,0.101,0.312,0.101,0.051,0.716,0.037,0.196
408,4.470,0.767,0.082,0.233,0.082,0.689,0.101,0.311,0.101,0.051,0.716,0.037,0.196
409,4.466,0.768,0.082,0.232,0.082,0.689,0.101,0.311,0.101,0.051,0.717,0.036,0.195
410,4.484,0.769,0.081,0.231,0.081,0.689,0.101,0.311,0.101,0.051,0.718,0.036,0.196
411,4.488,0.769,0.080,0.231,0.080,0.688,0.101,0.312,0.101,0.051,0.719,0.035,0.195
412,4.510,0.771,0.079,0.229,0.079,0.689,0.101,0.311,0.101,0.050,0.720,0.035,0.194
413,4.522,0.770,0.080,0.230,0.080,0.689,0.101,0.311,0.101,0.050,0.720,0.035,0.195
414,4.523,0.770,0.080,0.230,0.080,0.689,0.101,0.311,0.101,0.050,0.721,0.035,0.195
415,4.533,0.771,0.081,0.229,0.081,0.688,0.101,0.312,0.101,0.049,0.722,0.035,0.195
416,4.540,0.773,0.079,0.227,0.079,0.688,0.101,0.312,0.101,0.049,0.724,0.034,0.193
417,4.549,0.773,0.080,0.227,0.080,0.688,0.101,0.312,0.101,0.049,0.724,0.034,0.193
418,4.560,0.774,0.079,0.226,0.079,0.689,0.101,0.311,0.101,0.049,0.725,0.033,0.193
419,4.569,0.774,0.080,0.226,0.080,0.689,0.101,0.311,0.101,0.048,0.725,0.033,0.193
420,4.558,0.775,0.079,0.225,0.079,0.689,0.101,0.311,0.101,0.049,0.726,0.034,0.192
421,4.566,0.775,0.079,0.225,0.079,0.689,0.101,0.311,0.101,0.048,0.727,0.033,0.192
422,4.579,0.775,0.078,0.225,0.078,0.689,0.101,0.311,0.101,0.048,0.727,0.033,0.192
423,4.573,0.776,0.078,0.224,0.078,0.688,0.101,0.312,0.101,0.047,0.728,0.033,0.191
424,4.597,0.776,0.078,0.224,0.078,0.688,0.101,0.312,0.101,0.047,0.729,0.032,0.192
425,4.615,0.774,0.079,0.226,0.079,0.687,0.101,0.313,0.101,0.046,0.728,0.032,0.193
426,4.626,0.774,0.079,0.226,0.079,0.688,0.101,0.312,0.101,0.046,0.729,0.032,0.194
427,4.636,0.775,0.078,0.225,0.078,0.688,0.101,0.312,0.101,0.045,0.730,0.032,0.193
428,4.643,0.776,0.078,0.224,0.078,0.687,0.102,0.313,0.102,0.045,0.731,0.032,0.192
429,4.660,0.776,0.078,0.224,0.078,0.687,0.102,0.313,0.102,0.044,0.732,0.031,0.193
430,4.663,0.776,0.079,0.224,0.079,0.687,0.102,0.313,0.102,0.044,0.732,0.031,0.193
431,4.659,0.776,0.079,0.224,0.079,0.686,0.101,0.314,0.101,0.044,0.732,0.031,0.193
432,4.648,0.776,0.079,0.224,0.079,0.687,0.102,0.313,0.102,0.044,0.732,0.031,0.193
433,4.647,0.777,0.080,0.223,0.080,0.686,0.102,0.314,0.102,0.044,0.733,0.031,0.192
434,4.649,0.777,0.080,0.223,0.080,0.686,0.102,0.314,0.102,0.043,0.734,0.031,0.193
435,4.662,0.779,0.079,0.221,0.079,0.686,0.102,0.314,0.102,0.043,0.736,0.030,0.191
436,4.668,0.779,0.079,0.221,0.079,0.686,0.102,0.314,0.102,0.043,0.737,0.030,0.191
437,4.675,0.779,0.079,0.221,0.079,0.687,0.102,0.313,0.102,0.042,0.736,0.030,0.192
438,4.673,0.780,0.079,0.220,0.079,0.688,0.101,0.312,0.101,0.043,0.737,0.030,0.190
439,4.687,0.780,0.080,0.220,0.080,0.690,0.099,0.310,0.099,0.049,0.731,0.032,0.189
440,4.696,0.781,0.080,0.219,0.080,0.689,0.099,0.311,0.099,0.048,0.733,0.031,0.188
441,4.692,0.780,0.080,0.220,0.080,0.689,0.099,0.311,0.099,0.048,0.732,0.031,0.189
442,4.703,0.781,0.080,0.219,0.080,0.689,0.099,0.311,0.099,0.047,0.734,0.031,0.188
443,4.718,0.783,0.079,0.217,0.079,0.689,0.099,0.311,0.099,0.047,0.736,0.030,0.187
444,4.729,0.783,0.080,0.217,0.080,0.689,0.100,0.311,0.100,0.046,0.737,0.030,0.187
445,4.735,0.785,0.078,0.215,0.078,0.691,0.098,0.309,0.098,0.053,0.732,0.031,0.184
446,4.744,0.785,0.077,0.215,0.077,0.690,0.098,0.310,0.098,0.052,0.734,0.031,0.184
447,4.749,0.786,0.077,0.214,0.077,0.690,0.098,0.310,0.098,0.051,0.734,0.030,0.184
448,4.746,0.788,0.076,0.212,0.076,0.689,0.098,0.311,0.098,0.051,0.737,0.030,0.183
449,4.741,0.787,0.076,0.213,0.076,0.689,0.099,0.311,0.099,0.050,0.737,0.029,0.184
450,4.748,0.787,0.076,0.213,0.076,0.690,0.099,0.310,0.099,0.049,0.738,0.029,0.184
451,4.761,0.788,0.076,0.212,0.076,0.690,0.099,0.310,0.099,0.048,0.739,0.029,0.184
452,4.774,0.790,0.074,0.210,0.074,0.689,0.099,0.311,0.099,0.048,0.742,0.028,0.182
453,4.791,0.791,0.074,0.209,0.074,0.689,0.099,0.311,0.099,0.047,0.744,0.027,0.181
454,4.802,0.793,0.073,0.207,0.073,0.689,0.099,0.311,0.099,0.047,0.746,0.027,0.180
455,4.817,0.793,0.073,0.207,0.073,0.689,0.100,0.311,0.100,0.046,0.747,0.026,0.181
456,4.819,0.793,0.074,0.207,0.074,0.689,0.099,0.311,0.099,0.045,0.748,0.026,0.180
457,4.832,0.793,0.073,0.207,0.073,0.689,0.099,0.311,0.099,0.044,0.749,0.026,0.181
458,4.835,0.794,0.072,0.206,0.072,0.688,0.100,0.312,0.100,0.044,0.750,0.026,0.180
459,4.847,0.795,0.071,0.205,0.071,0.689,0.100,0.311,0.100,0.044,0.752,0.025,0.180
460,4.859,0.797,0.070,0.203,0.070,0.688,0.100,0.312,0.100,0.043,0.754,0.025,0.178
461,4.850,0.798,0.070,0.202,0.070,0.687,0.100,0.313,0.100,0.043,0.754,0.024,0.178
462,4.864,0.798,0.070,0.202,0.070,0.687,0.100,0.313,0.100,0.043,0.755,0.024,0.178
463,4.863,0.799,0.069,0.201,0.069,0.687,0.100,0.313,0.100,0.042,0.757,0.024,0.177
464,4.864,0.800,0.069,0.200,0.069,0.687,0.100,0.313,0.100,0.042,0.758,0.024,0.176
465,4.880,0.800,0.069,0.200,0.069,0.687,0.100,0.313,0.100,0.041,0.759,0.023,0.177
466,4.896,0.801,0.069,0.199,0.069,0.687,0.100,0.313,0.100,0.041,0.760,0.023,0.176
467,4.905,0.802,0.069,0.198,0.069,0.688,0.098,0.312,0.098,0.047,0.754,0.025,0.173
468,4.914,0.801,0.069,0.199,0.069,0.688,0.098,0.312,0.098,0.046,0.755,0.025,0.174
469,4.928,0.802,0.069,0.198,0.069,0.688,0.099,0.312,0.099,0.046,0.757,0.024,0.173
470,4.943,0.803,0.069,0.197,0.069,0.688,0.099,0.312,0.099,0.044,0.758,0.024,0.174
471,4.955,0.804,0.068,0.196,0.068,0.688,0.099,0.312,0.099,0.043,0.761,0.023,0.173
472,4.958,0.804,0.067,0.196,0.067,0.686,0.099,0.314,0.099,0.043,0.761,0.023,0.173
473,4.965,0.806,0.066,0.194,0.066,0.686,0.099,0.314,0.099,0.042,0.763,0.022,0.172
474,4.978,0.806,0.067,0.194,0.067,0.687,0.099,0.313,0.099,0.042,0.764,0.022,0.172
475,4.985,0.806,0.067,0.194,0.067,0.687,0.099,0.313,0.099,0.041,0.765,0.022,0.173
476,4.995,0.807,0.066,0.193,0.066,0.687,0.099,0.313,0.099,0.040,0.766,0.021,0.172
477,4.998,0.807,0.066,0.193,0.066,0.687,0.100,0.313,0.100,0.040,0.767,0.021,0.172
478,4.994,0.808,0.066,0.192,0.066,0.687,0.100,0.313,0.100,0.039,0.769,0.021,0.171
479,4.998,0.808,0.067,0.192,0.067,0.686,0.100,0.314,0.100,0.039,0.769,0.021,0.171
480,5.015,0.809,0.066,0.191,0.066,0.686,0.100,0.314,0.100,0.038,0.771,0.020,0.171
481,5.026,0.808,0.066,0.192,0.066,0.686,0.100,0.314,0.100,0.037,0.771,0.020,0.172
482,5.039,0.810,0.065,0.190,0.065,0.686,0.100,0.314,0.100,0.037,0.773,0.019,0.171
483,5.052,0.811,0.064,0.189,0.064,0.686,0.100,0.314,0.100,0.037,0.775,0.019,0.170
484,5.052,0.811,0.065,0.189,0.065,0.686,0.100,0.314,0.100,0.036,0.775,0.019,0.170
485,5.058,0.811,0.065,0.189,0.065,0.686,0.100,0.314,0.100,0.036,0.775,0.019,0.170
486,5.065,0.811,0.065,0.189,0.065,0.686,0.101,0.314,0.101,0.035,0.776,0.018,0.170
487,5.074,0.812,0.065,0.188,0.065,0.687,0.101,0.313,0.101,0.035,0.777,0.018,0.170
488,5.084,0.812,0.064,0.188,0.064,0.687,0.101,0.313,0.101,0.034,0.778,0.018,0.170
489,5.096,0.815,0.062,0.185,0.062,0.687,0.101,0.313,0.101,0.034,0.780,0.017,0.168
490,5.106,0.815,0.062,0.185,0.062,0.687,0.101,0.313,0.101,0.034,0.782,0.017,0.167
491,5.102,0.817,0.061,0.183,0.061,0.688,0.099,0.312,0.099,0.042,0.775,0.019,0.164
492,5.105,0.818,0.061,0.182,0.061,0.689,0.099,0.311,0.099,0.042,0.776,0.019,0.163
493,5.103,0.818,0.061,0.182,0.061,0.688,0.099,0.312,0.099,0.041,0.777,0.019,0.163
494,5.109,0.818,0.061,0.182,0.061,0.688,0.099,0.312,0.099,0.040,0.778,0.019,0.163
495,5.115,0.819,0.061,0.181,0.061,0.688,0.099,0.312,0.099,0.039,0.780,0.018,0.163
496,5.124,0.820,0.061,0.180,0.061,0.688,0.100,0.312,0.100,0.038,0.782,0.018,0.162
497,5.127,0.821,0.061,0.179,0.061,0.690,0.098,0.310,0.098,0.045,0.775,0.020,0.160
498,5.135,0.821,0.060,0.179,0.060,0.691,0.096,0.309,0.096,0.052,0.769,0.022,0.157
499,5.136,0.821,0.060,0.179,0.060,0.691,0.096,0.309,0.096,0.051,0.770,0.021,0.158
500,5.133,0.821,0.060,0.179,0.060,0.690,0.097,0.310,0.097,0.049,0.772,0.021,0.159
501,5.139,0.822,0.060,0.178,0.060,0.689,0.097,0.311,0.097,0.048,0.774,0.020,0.158
502,5.138,0.823,0.060,0.177,0.060,0.689,0.097,0.311,0.097,0.047,0.776,0.020,0.157
503,5.144,0.823,0.060,0.177,0.060,0.688,0.098,0.312,0.098,0.045,0.777,0.019,0.158
504,5.151,0.824,0.059,0.176,0.059,0.688,0.098,0.312,0.098,0.044,0.780,0.019,0.157
505,5.158,0.825,0.059,0.175,0.059,0.688,0.098,0.312,0.098,0.043,0.782,0.018,0.157
506,5.169,0.825,0.059,0.175,0.059,0.688,0.099,0.312,0.099,0.042,0.783,0.018,0.157
507,5.179,0.826,0.059,0.174,0.059,0.688,0.099,0.312,0.099,0.040,0.786,0.017,0.157
508,5.188,0.826,0.059,0.174,0.059,0.688,0.099,0.312,0.099,0.039,0.787,0.017,0.157
509,5.200,0.826,0.059,0.174,0.059,0.688,0.099,0.312,0.099,0.038,0.788,0.017,0.157
510,5.198,0.827,0.058,0.173,0.058,0.689,0.097,0.311,0.097,0.045,0.782,0.019,0.154
